DR_NO,Date Rptd,DATE OCC,TIME OCC
201206128.0,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1330.0
,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,
200809281.0,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,340.0
200710809.0,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1632.0
200505771.0,,,1230.0
200805645.0,02/06/2020 12:00:00 AM,02/04/2020 12:00:00 AM,245.0
200414317.0,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,210.0
201105397.0,,02/02/2020 12:00:00 AM,600.0
200310637.0,04/30/2020 12:00:00 AM,,
201016331.0,12/23/2020 12:00:00 AM,,2200.0
,07/26/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1230.0
200918180.0,12/07/2020 12:00:00 AM,12/07/2020 12:00:00 AM,810.0
,10/16/2020 12:00:00 AM,10/16/2020 12:00:00 AM,1400.0
201307328.0,02/29/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1330.0
200107241.0,,02/11/2020 12:00:00 AM,1915.0
,04/12/2020 12:00:00 AM,,
200314632.0,07/22/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1400.0
201115597.0,11/10/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1810.0
201107689.0,,03/02/2020 12:00:00 AM,1000.0
200120822.0,11/10/2020 12:00:00 AM,,2300.0
,09/01/2020 12:00:00 AM,08/31/2020 12:00:00 AM,
200709794.0,,05/30/2020 12:00:00 AM,
200814634.0,,09/22/2020 12:00:00 AM,
200915030.0,09/23/2020 12:00:00 AM,,1200.0
,07/14/2020 12:00:00 AM,,600.0
201005266.0,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,300.0
200311458.0,05/17/2020 12:00:00 AM,,2250.0
200506807.0,03/05/2020 12:00:00 AM,03/05/2020 12:00:00 AM,1000.0
201109704.0,05/24/2020 12:00:00 AM,05/23/2020 12:00:00 AM,10.0
200908218.0,04/07/2020 12:00:00 AM,04/06/2020 12:00:00 AM,930.0
200511185.0,,06/29/2020 12:00:00 AM,1150.0
201116597.0,12/13/2020 12:00:00 AM,,645.0
200605442.0,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,2300.0
,10/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,1650.0
,09/13/2020 12:00:00 AM,,1900.0
200900746.0,,,2130.0
200918392.0,12/13/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1500.0
200216744.0,,10/28/2020 12:00:00 AM,30.0
200916091.0,10/18/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2050.0
200416014.0,12/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,
200315062.0,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,
,06/19/2020 12:00:00 AM,06/12/2020 12:00:00 AM,
200121711.0,,11/25/2020 12:00:00 AM,1430.0
,08/31/2020 12:00:00 AM,,1800.0
200110433.0,04/14/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1400.0
200918167.0,,12/05/2020 12:00:00 AM,2308.0
200214098.0,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,900.0
200409394.0,05/31/2020 12:00:00 AM,,2050.0
201224951.0,,,135.0
200918240.0,12/08/2020 12:00:00 AM,11/23/2020 12:00:00 AM,1130.0
200218307.0,,12/06/2020 12:00:00 AM,2130.0
200407527.0,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,800.0
200412675.0,,,1700.0
200316002.0,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,130.0
,07/27/2020 12:00:00 AM,,
,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,1900.0
200320660.0,,11/20/2020 12:00:00 AM,2000.0
,,05/28/2020 12:00:00 AM,2300.0
200710855.0,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1330.0
200416024.0,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,
,06/22/2020 12:00:00 AM,06/21/2020 12:00:00 AM,2200.0
201110069.0,06/04/2020 12:00:00 AM,,1820.0
,01/25/2020 12:00:00 AM,01/06/2020 12:00:00 AM,
,05/08/2020 12:00:00 AM,,1400.0
200117820.0,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,1100.0
,07/29/2020 12:00:00 AM,07/28/2020 12:00:00 AM,2130.0
200615954.0,09/27/2020 12:00:00 AM,09/26/2020 12:00:00 AM,
,07/28/2020 12:00:00 AM,07/19/2020 12:00:00 AM,
,02/20/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1700.0
201104665.0,01/16/2020 12:00:00 AM,01/16/2020 12:00:00 AM,720.0
201222270.0,10/08/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1700.0
201112983.0,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1900.0
200515136.0,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,600.0
200814790.0,10/02/2020 12:00:00 AM,10/02/2020 12:00:00 AM,1140.0
200606166.0,02/14/2020 12:00:00 AM,02/14/2020 12:00:00 AM,1240.0
,,04/12/2020 12:00:00 AM,
200215647.0,,,1240.0
200314662.0,07/22/2020 12:00:00 AM,,
201225337.0,,11/27/2020 12:00:00 AM,2315.0
200106469.0,,02/05/2020 12:00:00 AM,515.0
,03/23/2020 12:00:00 AM,03/23/2020 12:00:00 AM,300.0
200711997.0,,,130.0
200407725.0,04/10/2020 12:00:00 AM,04/08/2020 12:00:00 AM,100.0
201225871.0,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,2333.0
,,01/14/2020 12:00:00 AM,
,,,1030.0
200312239.0,06/03/2020 12:00:00 AM,06/01/2020 12:00:00 AM,
,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,
200506024.0,02/17/2020 12:00:00 AM,,
200101079.0,10/30/2020 12:00:00 AM,,
200414602.0,11/04/2020 12:00:00 AM,11/04/2020 12:00:00 AM,1330.0
200119308.0,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,
200514223.0,09/16/2020 12:00:00 AM,,2053.0
,03/01/2020 12:00:00 AM,,2255.0
200211282.0,,,2130.0
200318688.0,10/10/2020 12:00:00 AM,09/20/2020 12:00:00 AM,800.0
200806665.0,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1215.0
,,01/08/2020 12:00:00 AM,1700.0
,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,
200309189.0,03/29/2020 12:00:00 AM,,1200.0
200809475.0,,05/12/2020 12:00:00 AM,1400.0
,05/18/2020 12:00:00 AM,05/18/2020 12:00:00 AM,
201110407.0,06/14/2020 12:00:00 AM,06/13/2020 12:00:00 AM,
201223240.0,,10/22/2020 12:00:00 AM,2300.0
,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1830.0
,,06/20/2020 12:00:00 AM,1220.0
200906280.0,02/20/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1018.0
200111860.0,05/18/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1800.0
200407699.0,04/09/2020 12:00:00 AM,04/09/2020 12:00:00 AM,2030.0
,,,
,09/03/2020 12:00:00 AM,09/03/2020 12:00:00 AM,
200917173.0,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1045.0
200904950.0,01/23/2020 12:00:00 AM,01/22/2020 12:00:00 AM,410.0
201109541.0,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,
,,04/16/2020 12:00:00 AM,640.0
200614757.0,,08/30/2020 12:00:00 AM,115.0
200316726.0,09/02/2020 12:00:00 AM,08/23/2020 12:00:00 AM,1030.0
,06/29/2020 12:00:00 AM,,2100.0
200812142.0,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,855.0
200401212.0,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,
201008936.0,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,2100.0
200917819.0,,,625.0
,06/29/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1900.0
200812433.0,07/28/2020 12:00:00 AM,,2300.0
,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,5.0
200900528.0,,01/22/2020 12:00:00 AM,1110.0
200316481.0,08/29/2020 12:00:00 AM,,1105.0
,,08/05/2020 12:00:00 AM,1300.0
200909916.0,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2200.0
200314221.0,,07/15/2020 12:00:00 AM,
200411427.0,,,
200907727.0,03/23/2020 12:00:00 AM,03/22/2020 12:00:00 AM,1045.0
,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,
201227327.0,12/29/2020 12:00:00 AM,12/29/2020 12:00:00 AM,
200107298.0,02/17/2020 12:00:00 AM,,
,03/28/2020 12:00:00 AM,,1700.0
201224581.0,,11/16/2020 12:00:00 AM,
200305747.0,01/30/2020 12:00:00 AM,,
200707179.0,03/09/2020 12:00:00 AM,03/08/2020 12:00:00 AM,2130.0
,12/05/2020 12:00:00 AM,12/05/2020 12:00:00 AM,1245.0
200815542.0,,,1700.0
200212636.0,,06/20/2020 12:00:00 AM,800.0
200121490.0,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,
,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,
200507185.0,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,
200605751.0,02/06/2020 12:00:00 AM,02/05/2020 12:00:00 AM,1630.0
,04/09/2020 12:00:00 AM,04/08/2020 12:00:00 AM,
200510210.0,06/03/2020 12:00:00 AM,,2200.0
200804048.0,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,
200107740.0,,,
200315842.0,08/15/2020 12:00:00 AM,08/13/2020 12:00:00 AM,400.0
200204471.0,01/09/2020 12:00:00 AM,,1625.0
200113379.0,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,830.0
200111277.0,05/03/2020 12:00:00 AM,05/03/2020 12:00:00 AM,1810.0
200305388.0,,01/23/2020 12:00:00 AM,1808.0
200120958.0,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,1330.0
200310319.0,,,730.0
,,05/03/2020 12:00:00 AM,450.0
,,,1600.0
201109988.0,,06/01/2020 12:00:00 AM,2015.0
201009938.0,06/13/2020 12:00:00 AM,06/11/2020 12:00:00 AM,300.0
200912957.0,,07/30/2020 12:00:00 AM,630.0
201115690.0,11/13/2020 12:00:00 AM,,1600.0
200120226.0,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,
200121397.0,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,830.0
200315014.0,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1300.0
201212645.0,,,2120.0
,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,
201107018.0,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,900.0
,,,1030.0
200914880.0,09/19/2020 12:00:00 AM,09/19/2020 12:00:00 AM,
200600795.0,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1310.0
200310311.0,,04/11/2020 12:00:00 AM,900.0
201111223.0,07/08/2020 12:00:00 AM,,850.0
200815664.0,10/24/2020 12:00:00 AM,10/21/2020 12:00:00 AM,2300.0
,,03/05/2020 12:00:00 AM,
201306479.0,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,
,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,915.0
200122516.0,,,
200116056.0,,08/07/2020 12:00:00 AM,1700.0
200708093.0,,,1637.0
,08/31/2020 12:00:00 AM,,1710.0
200616619.0,,10/12/2020 12:00:00 AM,510.0
200206812.0,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1215.0
200121687.0,,,1500.0
201009706.0,06/03/2020 12:00:00 AM,05/31/2020 12:00:00 AM,
,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,
200322050.0,12/17/2020 12:00:00 AM,12/10/2020 12:00:00 AM,1400.0
200619242.0,,12/14/2020 12:00:00 AM,1050.0
201112940.0,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,930.0
200505908.0,02/14/2020 12:00:00 AM,,900.0
,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,445.0
200516551.0,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,
,02/03/2020 12:00:00 AM,02/03/2020 12:00:00 AM,1345.0
200121720.0,,,1235.0
201215505.0,06/28/2020 12:00:00 AM,06/28/2020 12:00:00 AM,1030.0
201220503.0,,09/12/2020 12:00:00 AM,940.0
,12/28/2020 12:00:00 AM,,1200.0
201224618.0,11/16/2020 12:00:00 AM,,
200208910.0,04/11/2020 12:00:00 AM,04/10/2020 12:00:00 AM,1130.0
200313355.0,06/28/2020 12:00:00 AM,06/27/2020 12:00:00 AM,2330.0
200916566.0,10/28/2020 12:00:00 AM,,1255.0
201014678.0,11/03/2020 12:00:00 AM,11/02/2020 12:00:00 AM,2100.0
200213489.0,08/07/2020 12:00:00 AM,,800.0
,,,1400.0
200515757.0,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,2005.0
200805409.0,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,1315.0
,,,
200319018.0,,10/16/2020 12:00:00 AM,1600.0
,06/04/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1700.0
200411939.0,08/20/2020 12:00:00 AM,08/19/2020 12:00:00 AM,
,05/21/2020 12:00:00 AM,05/21/2020 12:00:00 AM,
,,05/22/2020 12:00:00 AM,
200707096.0,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,45.0
200105830.0,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,
,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,2030.0
200508382.0,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1740.0
201013034.0,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,
200108621.0,03/06/2020 12:00:00 AM,03/06/2020 12:00:00 AM,
200315952.0,,08/18/2020 12:00:00 AM,
,12/30/2020 12:00:00 AM,12/29/2020 12:00:00 AM,2000.0
200507659.0,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,
200314917.0,,07/29/2020 12:00:00 AM,
200512149.0,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1430.0
,,,2200.0
200911221.0,,06/14/2020 12:00:00 AM,1900.0
200504469.0,01/09/2020 12:00:00 AM,,
201214730.0,06/15/2020 12:00:00 AM,06/15/2020 12:00:00 AM,900.0
201304590.0,01/12/2020 12:00:00 AM,,1115.0
200107672.0,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1950.0
200505185.0,,01/25/2020 12:00:00 AM,1030.0
201016103.0,,12/15/2020 12:00:00 AM,745.0
201212325.0,05/06/2020 12:00:00 AM,05/06/2020 12:00:00 AM,2310.0
,,01/05/2020 12:00:00 AM,1010.0
,,,1250.0
200910956.0,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,1100.0
,,03/12/2020 12:00:00 AM,807.0
200815289.0,,,2000.0
200321116.0,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,900.0
,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1535.0
200911041.0,,06/14/2020 12:00:00 AM,2243.0
200510089.0,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1648.0
200707248.0,,,1000.0
201211194.0,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,2115.0
,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,900.0
201216055.0,07/06/2020 12:00:00 AM,07/06/2020 12:00:00 AM,
200910496.0,06/03/2020 12:00:00 AM,06/03/2020 12:00:00 AM,930.0
201006429.0,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1255.0
,12/23/2020 12:00:00 AM,12/15/2020 12:00:00 AM,1200.0
200109996.0,04/03/2020 12:00:00 AM,04/02/2020 12:00:00 AM,
,02/04/2020 12:00:00 AM,02/03/2020 12:00:00 AM,
200117622.0,09/08/2020 12:00:00 AM,09/07/2020 12:00:00 AM,330.0
200105542.0,,,1055.0
,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,30.0
201109999.0,,05/30/2020 12:00:00 AM,2000.0
200907373.0,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,900.0
,08/01/2020 12:00:00 AM,,
201115950.0,11/21/2020 12:00:00 AM,11/20/2020 12:00:00 AM,
200812561.0,08/02/2020 12:00:00 AM,07/17/2020 12:00:00 AM,1030.0
,12/22/2020 12:00:00 AM,,630.0
200914662.0,,08/31/2020 12:00:00 AM,2100.0
201305550.0,01/28/2020 12:00:00 AM,,
200314136.0,07/12/2020 12:00:00 AM,,1930.0
200115401.0,,07/25/2020 12:00:00 AM,2100.0
,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,430.0
200713427.0,,09/02/2020 12:00:00 AM,1720.0
,01/28/2020 12:00:00 AM,01/27/2020 12:00:00 AM,
200114517.0,,07/08/2020 12:00:00 AM,50.0
200608598.0,,04/01/2020 12:00:00 AM,900.0
,01/31/2020 12:00:00 AM,,
201226700.0,,,2115.0
,06/20/2020 12:00:00 AM,06/20/2020 12:00:00 AM,
200412907.0,09/18/2020 12:00:00 AM,09/08/2020 12:00:00 AM,730.0
200204688.0,,,2300.0
201225191.0,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,930.0
200106957.0,02/12/2020 12:00:00 AM,,1600.0
,07/28/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1200.0
200307152.0,02/21/2020 12:00:00 AM,02/21/2020 12:00:00 AM,
200511989.0,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,
200611950.0,,06/29/2020 12:00:00 AM,
201007438.0,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,
200109317.0,,,
200809418.0,,05/13/2020 12:00:00 AM,
,10/25/2020 12:00:00 AM,,2340.0
,09/18/2020 12:00:00 AM,,1900.0
,03/24/2020 12:00:00 AM,03/21/2020 12:00:00 AM,
200414764.0,,,1350.0
200504534.0,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,
200118341.0,,,225.0
200113050.0,06/07/2020 12:00:00 AM,06/07/2020 12:00:00 AM,1325.0
,,,535.0
,09/06/2020 12:00:00 AM,,1410.0
201113551.0,09/13/2020 12:00:00 AM,09/12/2020 12:00:00 AM,2000.0
200214874.0,,09/10/2020 12:00:00 AM,2345.0
201214321.0,,06/09/2020 12:00:00 AM,
200707082.0,,01/26/2020 12:00:00 AM,745.0
200609501.0,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,
,09/30/2020 12:00:00 AM,,
200212864.0,07/22/2020 12:00:00 AM,07/09/2020 12:00:00 AM,900.0
201110365.0,06/13/2020 12:00:00 AM,,
,,,300.0
,12/26/2020 12:00:00 AM,12/26/2020 12:00:00 AM,1756.0
,08/15/2020 12:00:00 AM,,2340.0
200207537.0,,03/10/2020 12:00:00 AM,
,11/07/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1700.0
,01/25/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1900.0
200408661.0,05/09/2020 12:00:00 AM,05/08/2020 12:00:00 AM,
,08/01/2020 12:00:00 AM,,1800.0
200707827.0,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,200.0
201204219.0,01/04/2020 12:00:00 AM,01/04/2020 12:00:00 AM,
200706637.0,02/25/2020 12:00:00 AM,02/24/2020 12:00:00 AM,2215.0
,01/16/2020 12:00:00 AM,,
,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,
,07/29/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1930.0
200118312.0,09/21/2020 12:00:00 AM,09/20/2020 12:00:00 AM,50.0
,,06/13/2020 12:00:00 AM,
200612621.0,,,1235.0
,09/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,900.0
200214192.0,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1610.0
200316224.0,08/23/2020 12:00:00 AM,08/22/2020 12:00:00 AM,2100.0
,,05/31/2020 12:00:00 AM,
,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1805.0
200509748.0,05/21/2020 12:00:00 AM,05/21/2020 12:00:00 AM,
,,04/10/2020 12:00:00 AM,
200906885.0,03/03/2020 12:00:00 AM,03/02/2020 12:00:00 AM,
200818024.0,12/29/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1200.0
200912833.0,07/28/2020 12:00:00 AM,07/24/2020 12:00:00 AM,630.0
200816333.0,11/12/2020 12:00:00 AM,,1455.0
201218915.0,08/20/2020 12:00:00 AM,08/19/2020 12:00:00 AM,2100.0
,,07/19/2020 12:00:00 AM,
200110927.0,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,200.0
,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,830.0
,10/06/2020 12:00:00 AM,,1820.0
,,01/30/2020 12:00:00 AM,800.0
200107780.0,02/25/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1030.0
200617154.0,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,
200612264.0,06/20/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1730.0
200321105.0,,,
,10/18/2020 12:00:00 AM,10/18/2020 12:00:00 AM,1140.0
201213872.0,,,316.0
201009558.0,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,
201113391.0,09/08/2020 12:00:00 AM,,
,,,650.0
200905692.0,02/07/2020 12:00:00 AM,,
200409529.0,,,2100.0
200913694.0,08/19/2020 12:00:00 AM,,
200317975.0,09/28/2020 12:00:00 AM,,2300.0
200609796.0,05/01/2020 12:00:00 AM,04/26/2020 12:00:00 AM,
201226115.0,12/09/2020 12:00:00 AM,12/09/2020 12:00:00 AM,2130.0
201220682.0,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,
200213862.0,08/17/2020 12:00:00 AM,08/15/2020 12:00:00 AM,2230.0
200705998.0,02/11/2020 12:00:00 AM,02/10/2020 12:00:00 AM,2300.0
201305905.0,02/03/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1700.0
,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1945.0
200816519.0,11/16/2020 12:00:00 AM,11/16/2020 12:00:00 AM,830.0
200313840.0,07/07/2020 12:00:00 AM,,1525.0
,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,1800.0
201005099.0,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,250.0
200605292.0,01/29/2020 12:00:00 AM,01/29/2020 12:00:00 AM,215.0
,03/03/2020 12:00:00 AM,,
200618932.0,12/07/2020 12:00:00 AM,12/06/2020 12:00:00 AM,
200608299.0,03/24/2020 12:00:00 AM,,2000.0
200109809.0,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,1450.0
200512428.0,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,
200619423.0,12/18/2020 12:00:00 AM,,1500.0
200416086.0,,12/18/2020 12:00:00 AM,
201306332.0,,02/11/2020 12:00:00 AM,700.0
201116369.0,12/06/2020 12:00:00 AM,,400.0
200105578.0,,01/21/2020 12:00:00 AM,1730.0
200814975.0,10/07/2020 12:00:00 AM,10/03/2020 12:00:00 AM,1.0
200410570.0,07/07/2020 12:00:00 AM,07/01/2020 12:00:00 AM,
,12/28/2020 12:00:00 AM,,
201108930.0,05/01/2020 12:00:00 AM,04/06/2020 12:00:00 AM,930.0
,04/21/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1230.0
,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1920.0
200111675.0,05/13/2020 12:00:00 AM,05/09/2020 12:00:00 AM,
,12/23/2020 12:00:00 AM,12/23/2020 12:00:00 AM,155.0
200616449.0,10/08/2020 12:00:00 AM,,1920.0
201305233.0,,01/22/2020 12:00:00 AM,1600.0
200618507.0,11/25/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2045.0
200214013.0,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,
200305719.0,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,
201207616.0,,02/21/2020 12:00:00 AM,
,,,820.0
,,09/25/2020 12:00:00 AM,350.0
200319682.0,,,1600.0
201206689.0,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,2125.0
200607445.0,03/06/2020 12:00:00 AM,,
,03/05/2020 12:00:00 AM,,
,09/04/2020 12:00:00 AM,08/27/2020 12:00:00 AM,
200806107.0,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,
201205477.0,01/21/2020 12:00:00 AM,,
,,07/23/2020 12:00:00 AM,1940.0
200108733.0,03/08/2020 12:00:00 AM,03/07/2020 12:00:00 AM,2000.0
200714750.0,,10/08/2020 12:00:00 AM,15.0
200122677.0,,,305.0
,,,5.0
201211706.0,,04/22/2020 12:00:00 AM,2040.0
200805969.0,,02/13/2020 12:00:00 AM,1230.0
,05/09/2020 12:00:00 AM,05/08/2020 12:00:00 AM,
200905684.0,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,
200412447.0,09/04/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1100.0
200709514.0,05/22/2020 12:00:00 AM,,
200112469.0,05/31/2020 12:00:00 AM,,2325.0
,,02/18/2020 12:00:00 AM,830.0
200118717.0,,09/30/2020 12:00:00 AM,
,07/25/2020 12:00:00 AM,,2112.0
201210763.0,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,1000.0
200918567.0,12/18/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1235.0
200913739.0,08/20/2020 12:00:00 AM,08/19/2020 12:00:00 AM,
200407439.0,03/31/2020 12:00:00 AM,,
200308088.0,,03/06/2020 12:00:00 AM,1617.0
200121701.0,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,
200616617.0,10/12/2020 12:00:00 AM,,1621.0
200913806.0,08/21/2020 12:00:00 AM,,
200316821.0,09/04/2020 12:00:00 AM,09/03/2020 12:00:00 AM,1950.0
200605735.0,02/06/2020 12:00:00 AM,,1241.0
200707644.0,03/21/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1700.0
200304713.0,01/13/2020 12:00:00 AM,01/12/2020 12:00:00 AM,1500.0
,05/01/2020 12:00:00 AM,03/31/2020 12:00:00 AM,1200.0
200315976.0,08/18/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1730.0
,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,
,,10/23/2020 12:00:00 AM,
200218677.0,,12/16/2020 12:00:00 AM,1830.0
200918720.0,12/22/2020 12:00:00 AM,,200.0
200414324.0,,10/19/2020 12:00:00 AM,1630.0
200808770.0,04/27/2020 12:00:00 AM,03/28/2020 12:00:00 AM,2245.0
200310525.0,04/27/2020 12:00:00 AM,,1330.0
200613311.0,07/31/2020 12:00:00 AM,07/29/2020 12:00:00 AM,430.0
200216479.0,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,2030.0
201105286.0,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,
200317303.0,09/11/2020 12:00:00 AM,08/13/2020 12:00:00 AM,
200507097.0,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,2000.0
200306912.0,02/17/2020 12:00:00 AM,,2015.0
201013156.0,,,958.0
,10/25/2020 12:00:00 AM,10/10/2020 12:00:00 AM,1200.0
200712410.0,07/31/2020 12:00:00 AM,06/28/2020 12:00:00 AM,1100.0
201219146.0,08/23/2020 12:00:00 AM,,1400.0
200707706.0,,03/23/2020 12:00:00 AM,
200905646.0,,,
200807421.0,03/16/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1130.0
